jet1_x,jet1_y,jet1_z,jet2_x,jet2_y,jet2_z
1353.334484,4.55483417,-0.217528292,-49647.28926,0.885756125,0.352044505
-25092.31547,3.540617434,0.064092183,28730.05682,0.160231675,-0.270248519
23633.91678,4.467117466,0.164091121,-20591.69752,3.916710271,-0.015539753
-26398.63782,6.199019741,-0.003377038,-25883.0931,5.532610298,-0.239532
-21567.59184,4.846516381,0.374466155,-24263.06366,0.981340151,-0.044252882
14311.40483,3.563407721,-0.039433746,40789.55897,2.559122143,-0.130724692
49354.14019,0.164405978,0.17887744,-37254.99732,4.774485873,-0.237099241
-12234.31694,3.505555301,0.076101961,-45164.98759,1.306285024,0.110425832
-5289.248851,1.445501495,0.061661137,-8019.625438,2.034303655,-0.278824323
-9329.202827,0.089505186,-0.136827914,-25608.1537,4.120863511,-0.415721995
34674.88529,3.048101379,0.368211493,40941.93395,0.841733311,-0.370118099
24404.14802,2.909270563,-0.410202553,-25759.19758,2.808785834,0.282827065
-16908.57722,1.729702471,-0.355194454,-31852.38679,3.939137083,0.471187649
-665.7995523,3.236740827,-0.179611623,-9535.151541,2.656980601,-0.010042923
47718.17607,1.990976801,0.438423955,-47783.6787,5.571416562,-0.314813582
-22584.942,6.2100825,0.456893248,35782.90014,2.140577593,0.21977696
-1663.666828,4.519929412,0.039804686,43135.94388,1.03417766,0.013444721
-14614.23149,3.157884795,0.016981331,-16239.78465,0.378633105,0.044690424
31723.58812,0.511732496,0.378296078,7427.54512,4.44272267,-0.215939066
-29372.40224,2.826387401,-0.379121897,37389.01636,0.128610986,0.444159479
-26636.62693,1.933411806,-0.302680579,42377.86891,5.715243057,-0.437721627
-22085.64229,0.317145488,0.15890188,-45565.18299,4.388971371,0.309850427
2361.493235,0.827043896,-0.325607711,10439.40381,0.106210118,0.301764397
-39472.51488,2.862931737,0.179935244,33160.00103,4.070715381,0.278757645
-4123.573867,5.678815002,-0.120376183,40577.73935,3.386535227,-0.39486084
4562.547495,5.293296296,-0.426612439,14734.25805,5.364452376,0.406298864
22136.11617,5.148689789,0.179773522,23753.90253,6.257816023,0.405660148
-23823.92479,4.347798418,-0.319651647,-23152.40311,1.831829529,0.04932547
31484.84844,0.774307612,0.488265982,-38821.25235,0.065432095,-0.242100352
-23262.75359,5.243412128,0.04445273,-45272.6389,4.275756327,-0.338766581
22512.99991,1.632493428,-0.128412516,-46434.86842,4.088769809,-0.24991905
-9645.357872,3.059053504,0.49371979,-21419.58395,3.833871528,0.422144507
48688.4785,2.714940758,-0.421340613,-46520.73689,3.572239603,-0.414056875
-36445.6072,5.626145484,0.309715743,35691.4369,2.685796145,0.252862585
-17460.64921,1.956972668,0.31321184,10152.88127,5.916597136,-0.013122488
-39878.88696,3.460834433,0.139236367,27015.9406,4.374713797,-0.158843892
-7912.976024,3.847760589,-0.176265863,6367.903478,5.687390552,0.273460193
22505.85877,0.415671917,0.308921647,-40670.89499,4.680078719,-0.179886108
41972.66521,3.78623399,-0.143911901,49947.72841,3.35789147,-0.239819865
-5021.080959,5.259027313,-0.342114836,-23349.07103,0.951113682,0.150906951
-29208.15965,6.177232582,-0.325129946,38622.22232,6.140367099,-0.034264787
-7113.56311,3.77462983,0.141628531,7548.52307,1.469917295,-0.445039933
2519.347358,0.138997293,0.353113354,5340.259819,4.361647221,0.09631146
-29449.31256,5.102356485,0.479244169,40888.56255,5.369955325,0.435744138
3900.571855,5.728552647,0.248838894,19750.31461,0.824193705,-0.308074261
-5502.661808,0.346779053,0.28490023,49759.44776,2.707954809,0.45979552
2321.938698,2.808172881,-0.430983386,40255.60975,0.226446852,0.25636304
-15918.99184,0.016980368,-0.425152743,-21756.23575,4.089611579,-0.26111209
25701.31009,2.641873859,0.072276362,48518.20734,1.555189912,-0.499226826
5571.506583,4.214813259,0.380024974,-39349.3482,3.999656014,0.198546057
-27739.10238,1.257445821,-0.357938146,-36317.51394,4.417699527,-0.496333227
7528.409092,1.907848004,-0.324159291,8137.996577,2.523303994,-0.128310019
31994.92514,1.190737062,-0.294709421,24129.64216,2.364969672,-0.478669194
22914.88366,5.697580601,0.494841363,-31365.17919,4.046196023,0.071681237
-12339.47553,2.635631106,-0.249115635,-16791.76199,3.468630481,-0.276909694
-29595.17319,5.238285491,0.218115801,2915.207906,3.47196179,0.369719225
4527.8715,0.175382895,-0.483139104,-45049.15335,3.518802596,-0.215055013
24828.74688,3.246855109,0.056347254,32707.91685,5.630707353,0.051375047
-41480.24472,2.448921509,0.072769642,-5891.139821,1.494097514,-0.109399396
-23699.49418,0.739228688,-0.189727474,-290.8700364,0.569723548,0.176540408
-15224.12921,4.662899881,0.012442607,-13024.70585,5.618804921,-0.190437965
-33283.95627,2.91203053,0.273754449,47742.53151,2.872489642,0.259276863
-15361.66034,1.920866477,-0.353756747,-16762.51335,3.71166631,-0.001709197
-4535.954693,5.367135606,0.11524584,-11043.19876,1.306945908,0.04041698
-41514.32494,0.892115344,-0.0438301,43432.02661,5.872065378,-0.381109934
2426.689963,0.620637586,0.156589967,12068.21962,6.124080104,0.171856222
-35220.98955,3.690123555,0.28740757,22709.3264,0.940005884,-0.274888838
22646.55033,6.198882492,-0.100625641,12002.45367,6.193025841,0.2538355
-12550.92192,6.061157505,-0.358887611,48529.43132,0.002711193,0.244122016
-22691.9492,0.912563164,-0.226992453,49375.2234,1.918662771,-0.333452209
31145.08247,4.679316052,-0.174342605,35044.92171,4.784322016,-0.213676267
-10879.29668,3.352243601,-0.224430723,2479.377787,3.876807082,0.18854259
-11971.01861,5.763065897,0.458077351,35896.26739,4.093201982,0.002339252
-44288.2221,4.915592883,0.039631567,30401.23735,4.422929664,0.204417866
22640.44695,1.16634113,0.03787145,-26122.88166,1.072614977,-0.015826593
43960.16424,4.26987273,-0.457197287,-32808.07484,2.560440323,-0.053617438
-36804.46118,2.873957118,-0.309263812,-20408.07329,3.70149712,-0.408620119
25463.27699,1.59728287,0.492073568,-1945.889771,5.110456962,0.032423107
-12472.19587,4.952241767,0.477105535,-37521.53117,4.04568054,0.277074778
49442.62001,4.190608973,0.10048038,-9657.764348,4.821271879,-0.268500579
-21001.74133,5.089827616,-0.001829018,-13927.17511,2.965042513,-0.291049969
-27851.40528,1.177487187,0.295785238,19877.5054,5.891759442,0.271504402
6649.687505,2.968002543,-0.161784669,15603.72055,5.998492455,0.27562357
-18374.40919,2.968609008,-0.310477551,-27179.43459,6.266090444,-0.070485112
-41457.3385,0.455186331,0.499883125,6812.0627,0.263720283,0.297567456
29549.12906,1.178786428,-0.112258058,-16168.18969,4.389923928,0.342860665
-49412.32525,0.863486075,0.23237552,22336.93534,0.834882118,-0.025714698
-44098.72942,1.991879187,-0.064625145,-25618.87168,1.271375912,-0.188242979
49675.818,4.298652369,0.390183751,-29470.38205,0.558809598,-0.195306784
-36557.50533,5.326398222,-0.210000927,-44989.13017,1.055892332,-0.135240983
28918.36835,4.869007545,-0.221769465,13208.9983,5.53578641,0.224358976
-38425.59658,2.85194122,-0.133555911,48345.53901,5.520450352,-0.279004279
5289.453575,0.320065304,0.331410896,49287.30989,2.276451728,-0.17303398
4008.720217,1.522787641,-0.368390632,5107.17022,1.006521988,-0.191251516
38182.47298,1.688683996,0.108077101,-21396.74088,4.655765592,0.188635365
30252.00341,3.855106853,0.422075194,-17996.58436,2.56928578,0.210462532
22448.17622,2.141406218,-0.30577898,-43983.87688,2.266557522,0.288906998
-38105.03626,5.627020827,-0.260458995,37629.33938,2.251619729,-0.321880475
-3124.096237,0.305883598,-0.395822303,-35854.71207,3.648489606,0.330862912
29266.55896,1.182964012,-0.256438462,41915.03431,4.20122129,0.483156628
38586.5324,2.169834421,0.157555486,33176.88422,3.288530086,0.108974281
-34589.04106,1.216366452,0.391663627,13722.55105,4.750148752,0.494226432
-29894.96515,4.604227977,-0.299681826,-48254.32165,4.738474502,-0.45422355
-22888.08556,3.475434842,0.261351085,34747.40203,5.934304756,0.461622474
-36121.20507,4.440881033,-0.345020727,38379.6647,2.908695198,-0.154751286
-48391.21996,0.906819979,-0.399555619,-39945.37299,3.144775678,0.166649156
38530.10148,6.071599898,-0.044955939,33645.33839,3.354075907,-0.442046455
-44847.15548,4.290662054,0.260510433,-11186.54823,0.569709371,0.240196809
32952.15225,5.782116617,-0.087893272,-6264.679878,4.455456979,-0.48490857
-34298.67175,4.334232861,0.183616943,-26216.10976,5.399794613,-0.406622297
-19185.246,1.798088802,0.07425347,18056.97489,5.339445727,0.23107085
-37567.78257,1.826299923,-0.246952247,-49507.43768,5.328945982,0.105613116
3380.430037,2.208207033,-0.031527558,14143.85798,2.88023028,0.256347022
10774.61938,4.054475079,0.47652195,7030.340216,0.7204145,0.181284452
31013.3873,0.908502447,0.156864181,11763.80756,3.621140207,0.394557135
37014.87935,1.416895067,-0.202964845,-2284.798532,3.662023245,-0.363430644
22050.51568,1.995073354,0.244423854,-33544.38948,6.262571238,0.255623072
35808.85768,2.884552012,-0.115091537,-9126.954753,4.978679056,-0.092519644
-30573.63571,1.250034429,-0.409977935,-31890.67944,4.783546691,-0.008257712
-23035.38822,0.230643588,0.348125659,45389.09827,0.439095459,-0.324388336
37642.88169,0.376219224,-0.067755439,-12662.36962,5.481635868,-0.1392072
-14538.21503,3.881171315,0.330945141,-36174.30196,6.09438532,-0.0408608
-48482.19233,4.24690619,0.175418367,-40859.72135,2.97261556,0.085274596
-20514.93775,0.665730657,-0.105991135,-14499.08678,2.647686472,-0.469838096
41499.37513,2.019426273,0.151400128,43562.69935,4.068539895,-0.411115327
-34950.66712,3.770328347,0.14715013,11671.0648,5.550809725,0.20594642
9405.242876,3.18153948,0.259122911,24274.40406,2.332332107,-0.099222513
-41565.23629,1.407093471,-0.078884119,-5890.863712,0.919073965,0.315069438
-10749.53724,3.47915312,0.354955335,2354.052059,2.245183491,0.192316735
5631.597661,3.488195238,0.156884691,23033.35563,3.88868258,-0.28555198
48589.31635,2.642015751,0.138276393,22377.82306,2.533226781,0.035672169
-2875.861796,3.484924456,0.010543519,34638.61436,1.709393316,0.071310745
-33201.12745,0.554825599,0.469814632,-725.8613252,0.769353968,-0.259452128
18186.71497,2.606783584,-0.242108118,390.1133071,2.060619253,-0.490673398
-24477.66939,0.046379439,-0.190431035,-35081.4178,6.152438112,0.382176488
2317.453045,5.12621346,0.497692837,-7140.421368,1.16118181,0.176667841
9172.190162,5.288977176,-0.073140662,22126.16175,5.705078594,-0.134433823
47003.37803,1.564531524,-0.273983657,46553.46152,5.557944637,0.100801626
-20122.35206,2.185849229,-0.492757968,28197.70847,5.392542238,-0.395835056
13345.46996,3.165278669,0.208688552,-43431.04803,4.41075953,-0.399844391
4749.222064,5.889351052,0.399476862,38464.70274,5.75318274,-0.288209002
-23133.75355,4.137389879,-0.437488741,-37183.51956,2.534071831,0.192074153
9405.834867,0.072178896,-0.233164128,-604.6598402,2.949816061,0.373602295
-5167.47887,5.818533207,-0.381809196,-10230.94828,2.222550609,0.291448482
46809.63162,1.65018102,0.213780317,33537.7554,4.743560001,-0.192274241
-6527.39718,1.652342631,-0.365397887,-32879.34374,1.55544596,-0.379734682
17501.38335,0.789351057,-0.208865489,-44360.59913,3.280629965,0.234588998
30876.41442,1.967154937,0.030605016,-39270.56072,1.948067988,0.25989105
-2822.137473,5.156839088,0.376577412,41905.01518,5.150008901,0.419193178
24543.26145,6.046227661,0.044803853,-49914.7531,0.53169456,-0.140151301
25544.67876,2.349300849,-0.053871261,36803.53595,0.895716535,-0.013511044
28632.78011,3.598186706,-0.394156212,43370.09233,4.247583653,0.271254274
16092.14063,4.403861796,0.081958939,42634.27029,2.421039106,-0.282634935
33293.86376,5.495606811,0.305461249,-32865.54584,5.032142341,0.054608777
8524.404622,5.109509326,-0.01996654,-18199.2769,0.867705229,-0.073190387
-35517.70661,3.998345038,0.450022101,28777.10826,3.597917197,0.325326301
-328.8268947,3.889087989,0.050363753,3980.691711,1.163526106,-0.020087139
-14623.51053,2.907336808,0.049985155,-35238.05703,0.031800198,0.423865688
18185.76522,2.195156577,-0.091572782,868.4218645,6.144056643,0.021696618
10120.54072,1.900941103,0.464101179,-19050.3451,3.45243745,-0.468356691
26776.38429,1.035276134,-0.213556713,-39513.66622,2.23749326,0.050743561
18000.8243,1.817194346,-0.077380983,-35078.74797,4.93287593,-0.485713746
43978.12533,0.470844654,-0.446071486,-43342.57785,0.423291117,-0.22559998
43405.88729,2.233819538,-0.431757527,12967.1486,2.643247304,0.005176665
-7214.963507,3.568652005,0.408146053,42260.25292,2.071811706,-0.228041383
36335.58861,2.381666421,0.036503635,8084.624875,5.198652051,-0.493754123
-5073.329548,3.192188368,0.412073212,-27862.17842,2.753389658,-0.165299119
2428.553184,0.910501378,0.27527991,-15835.27425,1.271653814,0.068281297
-36990.31034,5.604145558,-0.316238667,-1343.093931,0.2231468,0.407225363
3956.534789,4.738014591,-0.498973836,-23404.40503,5.52815364,0.396464758
-41225.14572,6.101747802,0.014154273,-24388.27752,1.872992685,0.300204247
-40437.28797,5.086885783,-0.435072069,-27872.99148,0.894046452,-0.077693033
-9015.750434,0.082941321,0.176175572,-31297.01129,3.542469828,-0.088328979
37217.15917,0.924215497,-0.169875271,33037.53462,6.063202492,0.009909239
-33628.05394,4.625316042,0.311076279,23654.47325,2.879320893,-0.098334192
23896.70494,2.554746031,-0.134561332,-22962.28322,1.219697651,0.355670691
31269.89227,5.70663836,-0.280232556,-38922.33882,0.130143732,-0.492373208
-21754.14269,5.937303464,0.142743602,-22301.69588,0.741428294,-0.376380828
12727.968,5.062394616,-0.302474163,-48237.63485,0.319955929,-0.158396972
32321.15076,0.49573265,0.32971566,31057.78296,6.08963413,-0.145441195
-32225.92305,3.357803496,-0.072638784,35856.81924,3.250401754,-0.298907773
-34738.39001,2.588118745,-0.338734844,-49423.70708,0.569483918,-0.226596203
15178.29073,4.834886332,-0.341002753,20442.10169,3.274663847,-0.293588719
18567.08701,1.495061641,0.042911589,6228.776739,6.2122304,0.079615363
-49219.87101,1.381399507,0.278246552,-8646.551747,2.674566115,-0.235958416
19543.63622,3.72352274,-0.493720427,-21148.9706,2.288011138,-0.066940566
35370.43138,5.207512282,-0.113413764,45066.8665,5.330164356,0.429939112
-4303.252483,6.122147849,-0.131466086,-36098.32787,3.906169603,0.423916285
23677.93393,1.825706315,-0.468199377,-27041.19507,5.066776393,0.242001191
32304.71917,4.246252748,-0.15191534,44110.94964,4.981554359,-0.4340925
-33997.59271,3.456611487,0.204088762,40607.13292,5.244619599,-0.04878264
27495.79499,2.124428536,0.247091483,29532.42657,3.322430278,0.275284071
-48990.14405,0.498485596,-0.372746965,35635.21192,0.553011696,-0.095219826
45384.1697,0.115936242,-0.365340158,30541.67348,3.450391506,0.316750142
33262.64655,2.581572398,-0.158946029,13674.96754,2.815030695,-0.086924162
-8013.973031,3.930763986,0.290022083,-47193.2034,5.786986287,-0.205603131
28610.89282,4.740348954,-0.039289101,7614.748605,1.054052576,0.455125089
-45908.27597,0.375685566,0.234591325,1819.427414,5.237583896,-0.30822499
-20291.93531,2.082613135,0.283155073,29543.91175,2.92357017,-0.448404983
-6544.785504,1.713844441,0.22677278,13697.14008,5.854281034,0.190483283
-1733.008795,0.707814654,-0.487500486,-3832.315854,1.202608208,0.174258723
-39187.84179,5.035207946,-0.125218087,11800.33836,2.296936076,0.256797783
12614.8959,2.540645387,0.055166848,48200.4318,4.712597034,0.424936605
-40029.737,5.920924284,0.206078861,-6401.137542,5.561936832,-0.458008395
39271.21695,3.344944937,0.177846131,-7303.266804,1.741322044,-0.491861544
-25419.40007,2.025321659,-0.228502859,11282.52298,5.639966898,0.109150947
-8927.820184,2.807807198,-0.289793413,-29735.57619,2.449523887,-0.41309635
11102.21736,0.392429228,0.221960923,49560.33016,4.111569371,0.320080059
38794.37105,3.732539952,0.291957075,-20167.54,4.917197745,-0.347930344
-17172.13186,1.265390689,-0.084006456,40961.43037,0.665810077,0.345394571
-11347.33599,5.665578822,-0.102555389,5251.664846,1.513000734,0.386429115
45250.14801,4.493103131,0.41666494,15637.4428,2.601000897,-0.318744359
-15606.66015,1.311203346,-0.49917779,22722.24095,4.561973164,-0.431519643
48009.11727,1.504384639,-0.220105294,-42786.70556,0.420278467,-0.112051699
-25845.09126,3.408802536,0.14139354,11476.32504,3.173100655,-0.184329398
26769.92721,4.707835875,0.42431391,-38585.82333,1.42004369,0.255012664
-31089.49918,0.608752002,-0.051871919,-7539.161531,4.16235906,-0.172277288
-19660.03708,3.578670666,-0.069436722,-39947.60331,1.51816065,-0.171005627
38727.2278,2.915223391,0.058665318,1725.346197,5.635588936,-0.267747164
-7021.097811,0.547038085,0.323494916,-20292.80063,0.180883305,0.311529101
2894.817371,1.669171968,0.208708547,33851.82187,1.496718404,-0.280100779
-42513.7521,6.178145038,-0.418368759,-38125.85582,1.274184671,-0.335924745
-20277.49665,5.378444923,0.045180186,-46096.76752,0.447933792,0.161936679
-18714.21683,0.499039297,0.174924692,45339.11707,3.431561964,0.316592359
-10306.0916,1.806408752,0.302965828,1905.820745,3.708006818,0.402052512
1547.924398,0.235497208,0.497984755,-2277.797044,3.063480921,0.370277959
-31346.69751,1.600752495,-0.487952732,45414.58747,6.039937958,0.335486294
15338.655,1.561441039,-0.14927063,-45421.35987,3.948462819,-0.326211749
10025.57171,3.79618881,-0.27239172,41063.31203,6.249459507,0.267085254
47154.60257,4.9673408,0.316152647,-11288.74635,3.876529362,0.134474398
-42590.58236,1.628363691,0.244762538,31092.49447,2.714037216,-0.408945818
39773.50418,5.72426925,-0.006889311,-9176.803697,3.918175579,-0.058452425
21053.59477,4.243666814,0.090803013,-42731.35016,2.111218282,0.203988665
-2953.393602,5.293337163,0.368560207,31077.91225,2.130603811,0.147184016
15694.75189,3.427541239,0.296605141,18081.8938,2.909706348,-0.020813656
15194.15084,4.643350265,0.254207967,-33019.14729,0.96433127,-0.144555555
30267.53069,0.245242777,-0.446746025,-9119.240894,3.575037717,-0.109966881
5303.671651,4.487275005,0.468555969,6493.123034,1.097259914,0.052002388
22190.87873,1.334658185,-0.221776505,12588.44903,2.366360959,0.316110797
8091.858396,1.196520169,-0.306852799,29939.18903,3.612566767,-0.088242437
-9248.989252,5.001685867,-0.304371903,26867.23236,0.41559299,-0.410660113
45666.14111,3.593230555,0.051336925,27197.02599,6.09475563,-0.072739066
-16713.21311,1.695997059,-0.025481151,-19599.20611,6.04020562,0.49368626
33773.24324,5.327020827,-0.215445808,-20724.80796,3.827607117,0.486634785
18181.2862,3.968135351,-0.302874082,29298.32676,2.965049265,-0.149681521
-8660.176745,3.30994634,-0.255044206,-25574.62575,4.673069164,0.084334777
-32161.30549,2.723584864,0.416565996,-16196.18855,0.335979447,0.342047789
-7269.134242,1.495221036,0.06876273,35135.53941,4.635483919,0.055845267
-44240.42742,0.182206569,-0.421591486,11234.71284,5.386522735,-0.20708515
48877.59554,0.699949918,-0.191459968,-4723.557107,2.238771819,0.124155798
-39957.09677,4.56442502,0.450897584,15236.65332,4.777614453,0.139644318
27755.97566,1.078200597,0.390785483,-38985.54688,3.273804815,0.088567475
41879.71685,0.112191767,0.230190178,-49369.98859,0.447740593,0.060245141
15663.42848,3.093595823,-0.078135455,-27415.00859,6.113696583,0.379214394
88.11506783,0.956856922,-0.358648665,-32057.20452,1.476583297,-0.333031986
-20534.7895,5.092965826,-0.453836626,42244.07836,0.455913241,0.159371711
19257.97457,2.721757544,-0.29132786,21241.56018,0.235370482,-0.362427678
9453.819324,1.209614824,0.322275433,25155.65668,2.129795773,0.059944734
2464.631772,1.849684498,-0.372872218,47554.72061,2.107375399,-0.171061394
6342.468761,1.866407667,-0.056871372,28762.61068,2.874642341,-0.268939533
-27355.73325,2.113089379,-0.018252969,4330.420959,0.524575899,0.171631197
-34397.17866,0.097519183,-0.058964913,40655.48506,1.135551344,0.309243068
-3759.387276,0.569531727,0.354061259,22190.83191,5.04212549,0.139450909
-19209.13462,5.155678831,0.168996791,17646.61012,3.663811901,0.254574981
694.4235644,3.384173977,0.165716283,756.4535512,1.309320377,-0.219743159
44148.18432,4.507105008,0.375877029,27900.00934,5.612147426,0.072898333
15549.83021,1.827865199,0.00811659,-45497.06149,3.835833698,0.093913054
-48421.68525,3.416685715,-0.074892136,893.1710916,0.211363268,0.067258704
-24132.39494,0.292482422,-0.223940326,21242.35582,2.792795631,-0.103134116
-46411.15027,1.13214242,-0.099586669,-10113.7503,3.328893492,0.25304986
35645.15052,1.696614049,0.420467893,-19154.88743,1.766471151,0.001727443
18646.97984,4.32351859,0.117373539,-27532.99726,0.774070928,-0.346230345
-41907.22702,2.632836064,0.316011247,-15464.17019,4.414185283,-0.282544081
-7088.581704,5.006495139,-0.393331555,-31369.08814,5.274360584,0.067215836
40575.87143,0.316169784,0.472469502,-5510.312344,5.84899326,-0.063192758
-3268.887983,1.341500116,-0.387375118,14607.83022,0.095646124,0.391971457
34367.51612,0.831544319,-0.136198593,13684.29124,3.866080477,0.41710211
-32494.03084,2.017735798,-0.150326663,37647.11309,5.97498817,-0.151236061
16719.80156,1.252988469,-0.223971444,26224.42348,3.560789742,-0.393630093
33018.51131,1.46114632,-0.268694717,-47273.17974,2.289542573,0.269346739
14286.03891,0.855931567,0.291010081,11169.96455,1.482518614,0.151868573
-46846.15866,2.813056124,-0.475222877,22770.24288,5.620703822,-0.073326074
9360.872628,5.81048675,0.324799561,-8378.691481,2.231800409,0.329362394
-20678.06333,3.819602021,0.427037249,-31333.80283,5.507311424,0.449453405
-37588.16611,3.912720316,-0.435424783,40961.25868,0.144492379,0.092212406
41834.86671,1.57537513,0.00844491,-9133.818479,2.228355265,-0.311808603
-43014.85865,3.485532183,-0.305207474,15724.19443,4.25437998,0.342255202
-15522.81848,3.83597484,0.240221705,38732.83494,3.593488477,0.086909036
-36940.03318,2.532553109,0.017703212,18431.82315,3.014082891,-0.404477986
13289.9847,2.455661448,-0.26569607,36058.46082,1.606084683,0.112870396
-16642.97275,4.210962016,0.095866772,-29804.57857,2.463154343,-0.202542462
-20022.08265,0.860678532,-0.446120914,-26755.23234,3.011127074,0.381440144
-26596.14675,2.963740549,-0.367838383,45195.94532,1.868942806,-0.46274052
14384.56168,1.631411508,-0.380805203,-19081.3029,6.09358183,-0.336503825
39099.62707,3.339100909,-0.484691898,-17440.92408,4.98220055,0.487027158
-33812.58972,5.993409096,0.443680199,39706.57238,2.581751932,0.441715559
-30132.34107,1.91965069,-0.088097903,20204.12929,4.933255141,-0.277528072
-17556.84988,3.044947713,-0.452776927,-6569.750132,3.689604768,-0.345232176
-26869.34564,0.003698269,-0.35064081,-646.5339929,0.102334522,0.277608421
-33085.35653,1.163878248,0.460769046,14491.20527,4.880621141,-0.413767471
9238.913298,0.08990922,-0.190849696,38886.72288,5.301231365,-0.025931281
-1080.873297,0.912575689,-0.142390597,5028.03964,2.990489311,-0.115236295
7717.875295,4.943606781,0.263082386,-39011.76136,0.674826918,-0.492769914
-49812.75871,1.555156726,0.08173429,43139.61185,3.81181861,0.39020468
-25477.14679,3.298465388,-0.130077288,-19035.47244,4.879439902,-0.323881473
-45116.9937,0.627044036,-0.148906629,-38284.60094,5.48598359,0.485380428
3000.588512,5.931825963,0.289634611,-1213.019199,5.29857351,0.061014595
-42967.52826,2.012017866,0.21397265,34968.68336,1.884833097,-0.205375436
45266.81682,4.175105457,-0.172831145,49959.36289,5.033681626,0.499741045
-13671.66567,1.572914707,-0.33333372,13643.74767,1.636086818,0.065505543
24048.07355,0.720404807,-0.02943554,27030.83221,5.370272803,0.201516341
22692.40554,1.099938134,0.465084181,29996.66685,1.047712054,-0.316484218
3120.151467,0.895891675,0.099086822,25962.03031,1.589475435,0.23236623
-14793.46182,4.566951892,-0.179544619,-34679.94447,3.910138638,0.08968852
43382.63605,1.472342935,-0.28875081,37059.16013,0.556845619,-0.362135989
-38384.77715,0.128135544,-0.182263273,-19529.79432,2.224453333,0.102079455
23639.37785,3.380604674,-0.234882712,-5902.684047,6.028640439,-0.298313119
21419.81214,2.844695145,0.171418906,38420.08911,3.603637715,-0.390049852
15498.4636,1.024749626,0.200588205,20852.9548,0.398431559,-0.23229827
6901.601754,1.643733564,-0.342058718,44542.57813,0.04797942,-0.322387491
-26229.6143,3.141067204,0.329897086,37568.74033,0.376420644,-0.465045805
23670.71889,0.293344466,0.441407414,46602.60965,4.200989945,0.424974241
23890.7815,6.176266936,-0.085871026,-4370.401608,2.686303687,-0.068344849
4921.4085,0.67443772,0.416693515,13849.14145,6.267518796,-0.018759851
27582.73521,2.231034536,-0.430337193,-29551.88218,1.940361289,0.442918905
-12971.08124,5.733505099,0.226740615,38397.90421,4.619355444,0.257261884
43164.98163,4.025708054,-0.380768647,4660.66453,2.894204043,0.247190457
-37077.98196,1.04522065,0.069936012,11348.73254,4.21078855,0.120733213
-42481.39612,1.557208004,-0.439766167,13098.78762,4.589249017,0.125476133
15370.47287,4.635324458,-0.443991107,-27659.87151,2.900137001,0.458135712
-20724.02506,3.537294695,0.307188659,31020.98513,0.011521142,0.395054247
-4042.164525,2.722905751,-0.129626722,-40011.24768,2.309685388,0.395422528
-36181.24781,3.182295741,-0.358648198,20158.36253,4.496305872,0.231669374
6525.610944,4.92498866,0.071990089,-26452.67886,3.545489491,0.343253619
41762.19389,0.960143251,0.462082819,-25877.2532,2.734397333,0.045583829
33344.02549,6.185082018,0.121895538,-42598.51446,1.558981728,-0.22227576
49217.8122,5.22037543,-0.277158444,-14215.88055,2.952726292,-0.28858471
-14103.52742,1.460741172,-0.241251038,-25262.37131,1.28465164,0.312425014
-3863.656859,1.008028593,0.343093777,-26223.3291,2.689094692,0.244854768
22807.62798,2.766600438,-0.456699601,29059.77375,5.434705086,0.346177134
20076.82469,4.684107339,-0.172340177,-22837.85665,4.501087639,0.260043401
38879.74766,4.620077727,0.102747356,1103.199212,1.874152691,0.00051484
-12930.1092,3.156926761,-0.049749114,-22591.6262,0.462067755,-0.13622655
19081.25238,1.226391099,-0.027209941,-8453.488714,3.920654731,0.074395707
-37271.15123,1.640565122,0.090394163,17102.16632,2.734620963,-0.242102074
-48975.81587,1.872290407,-0.207767268,43580.40183,1.020962535,-0.336133295
41327.757,0.217803308,0.172728083,-46414.9163,1.127347767,0.057191922
43848.92004,3.867190352,-0.356281341,-29087.81618,0.501767914,0.015185259
49670.57882,2.247326503,-0.245480526,13502.61322,3.411133496,0.23378521
3176.204207,3.566395946,-0.024839089,18650.28693,6.230045501,-0.273754136
5691.154458,5.171457897,0.136913231,-7457.969962,0.342165272,-0.460237707
41964.20509,6.020522106,-0.101642074,17123.74565,2.752272669,-0.448321199
27959.63047,4.174811813,0.437682079,-2350.687135,3.55746558,0.442160547
-13582.49224,5.540566614,0.286183223,22316.26082,0.876708246,-0.372534473
-19966.31852,0.592501065,0.278604024,-16387.77742,4.878210056,-0.201878579
7058.653525,0.637605971,0.315974747,-33533.01369,1.459881683,0.380593221
45622.83413,4.837121343,-0.429908594,-4474.541372,4.462102541,0.362404794
15583.24899,0.294406119,0.192845153,18375.78827,1.954730689,0.024284057
10776.63794,2.286644722,0.464227345,-20244.86827,6.051404678,0.178592836
40923.3579,2.260482408,0.218727221,11500.17541,2.717682644,0.325014254
46316.77185,0.682901869,-0.23707559,-49686.69255,6.254532056,0.15481611
20423.25091,5.802679141,-0.127145525,26107.1974,0.357432791,-0.090550579
-29257.53869,2.042963149,0.008866071,-36816.66581,1.197384329,-0.386040513
43007.80241,2.27770604,-0.273573289,35761.21905,2.916810705,-0.19898009
-33928.35385,2.892371952,0.36200696,-23418.03783,3.873481409,-0.415991356
45999.74711,5.446071274,-0.16485351,10989.12547,2.021774975,0.146971748
-38185.24366,0.446220822,0.072965201,48725.96733,3.787378337,0.140966572
-45515.40452,5.449952417,-0.10197742,-12155.56531,6.036846246,-0.019798775
